Año,Mes,Hora,Dia,Lugar,Calle_ppal,Calle_sec,Comuna,Longitud,Latitud,Victima,Acusado,Rol_vic,Sexo,Edad,Fecha_fallec,Barrios
2021,10,7,Monday,AVENIDA,DIRECTORIO AV.,,6,-58.44402387,-34.62933109,MOTO,CARGAS,CONDUCTOR,F,31,SI,CABALLITO
2021,10,6,Saturday,AVENIDA,INDEPENDENCIA AV.,LA PLATA AV.,6,-58.42779702,-34.62207347,MOTO,PASAJEROS,CONDUCTOR,M,22,SI,CABALLITO
2021,11,10,Thursday,AVENIDA,RIVADAVIA AV.,PUAN,6,-58.44864864,-34.62352826,PEATON,PASAJEROS,PEATON,M,75,SI,CABALLITO
2016,5,22,Sunday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",PUEYRREDON AV.,2,-58.39056593,-34.58418569,MOTO,PASAJEROS,CONDUCTOR,M,58,SD,RECOLETA
2017,2,15,Thursday,AVENIDA,CORDOBA AV.,CALLAO AV.,2,-58.39293417,-34.59963642,PEATON,AUTO,PEATON,M,82,SI,RECOLETA
2017,5,13,Monday,AVENIDA,PARAGUAY,CALLAO AV.,2,-58.39303911,-34.59871111,PEATON,MOTO,PEATON,M,47,SI,RECOLETA
2017,6,14,Tuesday,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),2,-58.38526125,-34.57805810,PEATON,CARGAS,PEATON,F,30,SI,RECOLETA
2017,7,12,Wednesday,AVENIDA,DEL LIBERTADOR AV.,RODRIGUEZ PE?A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,PEATON,F,73,SI,RECOLETA
2017,9,2,Friday,AVENIDA,ALVEAR AV.,DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,AUTO,OBJETO FIJO,CONDUCTOR,M,26,SI,RECOLETA
2017,10,7,Monday,AVENIDA,GALLO,CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,M,24,SI,RECOLETA
2018,1,10,Friday,AVENIDA,CALLAO AV.,"LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON,PASAJEROS,PEATON,M,84,SI,RECOLETA
2018,2,12,Saturday,AVENIDA,LAS HERAS GENERAL AV.,CALLAO AV.,2,-58.39189441,-34.59176378,PEATON,PASAJEROS,PEATON,F,80,SI,RECOLETA
2018,4,18,Wednesday,AVENIDA,SANTA FE AV.,,2,-58.40021675,-34.59522198,PEATON,PASAJEROS,PEATON,M,24,SI,RECOLETA
2018,4,18,Wednesday,AVENIDA,CORDOBA AV.,"URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON,CARGAS,PEATON,M,84,SI,RECOLETA
2018,7,21,Wednesday,AVENIDA,CORDOBA AV.,,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,CICLISTA,M,20,SI,RECOLETA
2018,7,6,Saturday,CALLE,PARAGUAY,SANCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON,AUTO,PEATON,M,27,SI,RECOLETA
2018,12,8,Wednesday,AUTOPISTA,AUTOPISTA ARTURO ILLIA,"CASTILLO, RAMON S., PRES. AV.",2,-58.39490504,-34.57241534,PEATON,CARGAS,PEATON,M,70,SI,RECOLETA
2019,1,8,Tuesday,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),2,-58.38526125,-34.57805810,MOTO,CARGAS,CONDUCTOR,M,25,SI,RECOLETA
2019,3,11,Thursday,AVENIDA,SANTA FE AV.,AZCUENAGA,2,-58.39990285,-34.59511714,BICICLETA,MULTIPLE,CICLISTA,M,37,SI,RECOLETA
2020,1,7,Thursday,AVENIDA,CORDOBA AV.,"JAURES, JEAN",2,-58.40662899,-34.59804521,MOTO,CARGAS,CONDUCTOR,M,49,SI,RECOLETA
2020,3,16,Saturday,CALLE,"BRAVO, MARIO",,2,-58.41451590,-34.59488319,PEATON,AUTO,PEATON,F,87,SI,RECOLETA
2020,9,3,Saturday,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),2,-58.38526125,-34.57805810,AUTO,OBJETO FIJO,CONDUCTOR,M,SD,SI,RECOLETA
2020,12,20,Saturday,AVENIDA,DEL LIBERTADOR AV.,AUSTRIA,2,-58.39731474,-34.58307887,MOTO,AUTO,CONDUCTOR,M,71,SI,RECOLETA
2020,12,15,Thursday,AVENIDA,CALLAO AV.,"LAS HERAS, GENERAL",2,-58.39189441,-34.59176378,PEATON,PASAJEROS,PEATON,F,81,SI,RECOLETA
2021,1,1,Wednesday,AVENIDA,SANTA FE AV.,,2,-58.39144148,-34.59564871,PEATON,AUTO,PEATON,M,21,SI,RECOLETA
2021,7,23,Saturday,AUTOPISTA,AUTOPISTA ARTURO ILLIA,,2,-58.39257023,-34.57563957,AUTO,OBJETO FIJO,CONDUCTOR,M,46,SI,RECOLETA
2021,9,19,Wednesday,AVENIDA,CALLAO AV.,PARAGUAY,2,-58.39303911,-34.59871111,PEATON,AUTO,PEATON,F,57,SI,RECOLETA
2021,9,12,Saturday,AVENIDA,DEL LIBERTADOR AV.,"AGOTE, LUIS DR.",2,-58.39391034,-34.58405348,BICICLETA,AUTO,CICLISTA,F,76,SI,RECOLETA
2016,7,22,Thursday,AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,5,-58.41971993,-34.61112240,PEATON,PASAJEROS,PEATON,M,60,SI,ALMAGRO - BOEDO
2016,10,11,Sunday,AVENIDA,CASTRO,PAVON AV.,5,-58.41914024,-34.63053890,PEATON,PASAJEROS,PEATON,F,81,SI,ALMAGRO - BOEDO
2016,12,8,Monday,AVENIDA,"GARAY, JUAN DE AV.",CASTRO,5,-58.41918902,-34.63174259,MOTO,CARGAS,CONDUCTOR,M,38,SI,ALMAGRO - BOEDO
2017,1,13,Monday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,5,-58.41595919,-34.62743346,MOTO,CARGAS,CONDUCTOR,M,36,SI,ALMAGRO - BOEDO
2017,9,18,Tuesday,AVENIDA,PAVON AV.,TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO,BICICLETA,CONDUCTOR,M,34,SD,ALMAGRO - BOEDO
2017,11,17,Sunday,CALLE,MAZA,DON BOSCO,5,-58.41677733,-34.61223119,MOTO,AUTO,CONDUCTOR,M,58,SI,ALMAGRO - BOEDO
2018,3,23,Sunday,CALLE,CASTRO,RONDEAU,5,-58.41911301,-34.63722107,PEATON,MOTO,PEATON,F,74,SI,ALMAGRO - BOEDO
2018,6,6,Friday,AVENIDA,"GARAY, JUAN DE AV.",SANCHEZ DE LORIA,5,-58.41178165,-34.63035454,MOTO,OTRO,CONDUCTOR,M,54,SI,ALMAGRO - BOEDO
2018,8,19,Wednesday,AVENIDA,PAVON AV.,COLOMBRES,5,-58.41644362,-34.63023775,PEATON,PASAJEROS,PEATON,M,75,SI,ALMAGRO - BOEDO
2018,12,17,Saturday,AVENIDA,MAZA,INDEPENDENCIA AV.,5,-58.41509546,-34.62085945,PEATON,MOTO,PEATON,M,75,SI,ALMAGRO - BOEDO
2019,1,19,Saturday,CALLE,"MITRE, BARTOLOME",YATAY,5,-58.42891604,-34.61071660,MOTO,AUTO,CONDUCTOR,M,35,SI,ALMAGRO - BOEDO
2019,3,21,Thursday,AVENIDA,CHICLANA AV.,,5,-58.41288952,-34.63572989,MOTO,AUTO,CONDUCTOR,M,43,SI,ALMAGRO - BOEDO
2019,3,13,Friday,CALLE,"MITRE, BARTOLOME",SANCHEZ DE BUSTAMANTE,5,-58.41458534,-34.60937557,PEATON,AUTO,PEATON,M,27,SI,ALMAGRO - BOEDO
2019,5,12,Monday,AVENIDA,BOEDO AV.,,5,-58.41635217,-34.62036547,PEATON,MOTO,PEATON,F,77,SI,ALMAGRO - BOEDO
2019,9,5,Tuesday,CALLE,AGRELO,COLOMBRES,5,-58.41822901,-34.61866836,MOTO,PASAJEROS,CONDUCTOR,M,57,SI,ALMAGRO - BOEDO
2020,2,14,Tuesday,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","SALGUERO, JERONIMO",5,-58.41985649,-34.60600850,PEATON,AUTO,PEATON,M,48,SI,ALMAGRO - BOEDO
2020,2,11,Wednesday,CALLE,COLOMBRES,,5,-58.41803309,-34.61823178,MOTO,CARGAS,CONDUCTOR,M,31,SI,ALMAGRO - BOEDO
2020,3,21,Tuesday,CALLE,CONSTITUCION,CASTRO,5,-58.41972364,-34.62846670,PEATON,AUTO,PEATON,F,80,SI,ALMAGRO - BOEDO
2021,1,9,Monday,AVENIDA,CASEROS AV.,GUARANI,5,-58.41455544,-34.63866836,PEATON,CARGAS,PEATON,F,61,SI,ALMAGRO - BOEDO
2021,2,15,Sunday,CALLE,POTOSI,GASCON,5,-58.42462955,-34.60727189,PEATON,CARGAS,PEATON,F,SD,SI,ALMAGRO - BOEDO
2021,4,17,Wednesday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,5,-58.41595919,-34.62743346,AUTO,OBJETO FIJO,CONDUCTOR,M,33,SI,ALMAGRO - BOEDO
2021,7,12,Thursday,AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,5,-58.41971993,-34.61112240,PEATON,PASAJEROS,PEATON,F,80,SI,ALMAGRO - BOEDO
